audio_file|text
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0133.wav|COPE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0148.wav|LOOP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0148.wav|LOOP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0233.wav|DART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0233.wav|DART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0136.wav|CHEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0136.wav|CHEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0118.wav|MUT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0118.wav|MUT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0076.wav|THE HUMIDITY IS OVERWHELMING THERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0076.wav|THE HUMIDITY IS OVERWHELMING THERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0117.wav|BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0117.wav|BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0229.wav|MITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0229.wav|MITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0041.wav|URGENT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0041.wav|URGENT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0071.wav|STEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0071.wav|STEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0128.wav|MUCH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0128.wav|MUCH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0277.wav|HEART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0277.wav|HEART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0105.wav|THIS WAS EASY FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0105.wav|THIS WAS EASY FOR US
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0146.wav|EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0146.wav|EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0280.wav|SIX
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0280.wav|SIX
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0141.wav|SWAY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0141.wav|SWAY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0130.wav|WRITE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0130.wav|WRITE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0081.wav|TIE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0081.wav|TIE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0246.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0246.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0077.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0077.wav|FEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0051.wav|DROOP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0051.wav|DROOP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0010.wav|SHEET
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0010.wav|SHEET
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0069.wav|I TRIED TO TELL PEOPLE IN THE COMMUNITY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0069.wav|I TRIED TO TELL PEOPLE IN THE COMMUNITY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0142.wav|YES
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0142.wav|YES
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0225.wav|TAKE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0225.wav|TAKE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0215.wav|HOTEL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0215.wav|HOTEL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0176.wav|ZERO
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0176.wav|ZERO
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0286.wav|BROUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0286.wav|BROUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0227.wav|THE BOX CONTAINED THREE SWEATERS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0227.wav|THE BOX CONTAINED THREE SWEATERS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0190.wav|SHY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0190.wav|SHY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0062.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0062.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0127.wav|WHY YELL OR WORRY OVER SILLY ITEMS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0127.wav|WHY YELL OR WORRY OVER SILLY ITEMS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0125.wav|MY SISTER MADE THE FLOWERED CURTAINS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0125.wav|MY SISTER MADE THE FLOWERED CURTAINS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0189.wav|QUEBEC
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0189.wav|QUEBEC
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0166.wav|THE LITTLE SCHOOLHOUSE STOOD EMPTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0166.wav|THE LITTLE SCHOOLHOUSE STOOD EMPTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0255.wav|A ROLL OF WIRE LAY NEAR THE WALL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0255.wav|A ROLL OF WIRE LAY NEAR THE WALL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0216.wav|WRITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0216.wav|WRITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0116.wav|NEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0116.wav|NEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0274.wav|WITTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0274.wav|WITTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0282.wav|SEED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0282.wav|SEED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0192.wav|BLOW
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0192.wav|BLOW
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0222.wav|I EXPECT WELL BOUNCE BACK THIS WEEK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0222.wav|I EXPECT WELL BOUNCE BACK THIS WEEK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0119.wav|DELTA
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0119.wav|DELTA
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0200.wav|RICH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0200.wav|RICH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0075.wav|BAD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0075.wav|BAD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0089.wav|FLOOR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0089.wav|FLOOR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0022.wav|FLOOR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0022.wav|FLOOR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0080.wav|THOUGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0080.wav|THOUGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0132.wav|THEY CARRIED ME OFF ON THE STRETCHER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0132.wav|THEY CARRIED ME OFF ON THE STRETCHER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0249.wav|THE BOOKS ARE VERY EXPENSIVE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0249.wav|THE BOOKS ARE VERY EXPENSIVE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0207.wav|FILL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0207.wav|FILL
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0279.wav|LEAGUE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0279.wav|LEAGUE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0198.wav|HEM
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0198.wav|HEM
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0098.wav|CYCLE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0098.wav|CYCLE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0245.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0245.wav|THOUGHT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0109.wav|YOUD BE BETTER OFF TAKING A COLD SHOWER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0109.wav|YOUD BE BETTER OFF TAKING A COLD SHOWER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0031.wav|FATE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0031.wav|FATE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0152.wav|HE WILL ALLOW A RARE LIE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0152.wav|HE WILL ALLOW A RARE LIE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0085.wav|HERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0085.wav|HERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0057.wav|ROOT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0057.wav|ROOT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0106.wav|SINGLE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0106.wav|SINGLE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0181.wav|HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0181.wav|HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0061.wav|I FEEL I CAN PLAY THIS WEEKEND
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0061.wav|I FEEL I CAN PLAY THIS WEEKEND
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0053.wav|PEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0053.wav|PEER
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0251.wav|BRAWN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0251.wav|BRAWN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0083.wav|INPUTIMAGESSTORY_STARTERS_17JPG
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0083.wav|INPUTIMAGESSTORY_STARTERS_17JPG
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0223.wav|FIVE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0223.wav|FIVE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0042.wav|THE ISLANDS ARE SPARSELY POPULATED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0042.wav|THE ISLANDS ARE SPARSELY POPULATED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0276.wav|MUSH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0276.wav|MUSH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0084.wav|JANE MAY EARN MORE MONEY BY WORKING HARD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0084.wav|JANE MAY EARN MORE MONEY BY WORKING HARD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0138.wav|PAD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0138.wav|PAD
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0009.wav|STORE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0009.wav|STORE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0262.wav|CARL LIVES IN A LIVELY HOME
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0262.wav|CARL LIVES IN A LIVELY HOME
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0028.wav|MERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0028.wav|MERE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0087.wav|THIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0087.wav|THIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0174.wav|THE DOLPHINS SWAM AROUND OUR BOAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0174.wav|THE DOLPHINS SWAM AROUND OUR BOAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0196.wav|PRETTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0196.wav|PRETTY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0153.wav|DOT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0153.wav|DOT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0199.wav|JULIET
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0199.wav|JULIET
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0217.wav|KITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0217.wav|KITTEN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0260.wav|SITTING
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0260.wav|SITTING
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0144.wav|HEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0144.wav|HEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0206.wav|WHEN ALL ELSE FAILS USE FORCE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0206.wav|WHEN ALL ELSE FAILS USE FORCE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0091.wav|SLEEP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0091.wav|SLEEP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0002.wav|AIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0002.wav|AIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0163.wav|HARK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0163.wav|HARK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0235.wav|THE MUSEUM HIRES MUSICIANS EVERY EVENING
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0235.wav|THE MUSEUM HIRES MUSICIANS EVERY EVENING
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0267.wav|VAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0267.wav|VAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0179.wav|IT EVENTUALLY BECAME A RATHER PROUD CLAIM
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0179.wav|IT EVENTUALLY BECAME A RATHER PROUD CLAIM
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0037.wav|AIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0037.wav|AIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0157.wav|DARN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0157.wav|DARN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0167.wav|ALIMONY HARMS A DIVORCED MANS WEALTH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0167.wav|ALIMONY HARMS A DIVORCED MANS WEALTH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0066.wav|TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0066.wav|TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0073.wav|BEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0073.wav|BEAR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0120.wav|MENU
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0120.wav|MENU
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0250.wav|SIDE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0250.wav|SIDE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0055.wav|GNAW
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0055.wav|GNAW
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0264.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0264.wav|WITCH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0134.wav|COUPE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0134.wav|COUPE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0170.wav|AT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0170.wav|AT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0012.wav|SIP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0012.wav|SIP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0271.wav|HE WRAPPED THE PACKAGE HASTILY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0271.wav|HE WRAPPED THE PACKAGE HASTILY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0171.wav|CART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0171.wav|CART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0209.wav|NIGHT AFTER NIGHT THEY RECEIVED ANNOYING PHONE CALLS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0209.wav|NIGHT AFTER NIGHT THEY RECEIVED ANNOYING PHONE CALLS
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0239.wav|ALFALFA IS HEALTHY FOR YOU
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0239.wav|ALFALFA IS HEALTHY FOR YOU
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0035.wav|WHERE WERE YOU WHILE WE WERE AWAY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0035.wav|WHERE WERE YOU WHILE WE WERE AWAY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0018.wav|CHAIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0018.wav|CHAIR
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0092.wav|HATE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0092.wav|HATE
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0236.wav|PART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0236.wav|PART
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0154.wav|SELECT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0154.wav|SELECT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0026.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0026.wav|SIGH
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0019.wav|DARK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0019.wav|DARK
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0263.wav|CITY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0263.wav|CITY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0121.wav|ALL THE BIG BASEBALL PLAYERS GET TRADED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0121.wav|ALL THE BIG BASEBALL PLAYERS GET TRADED
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0205.wav|IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0205.wav|IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0164.wav|ECHO
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0164.wav|ECHO
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0017.wav|BEAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0017.wav|BEAT
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0204.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0204.wav|THORN
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_headMic/0259.wav|HARP
/home/buu/ly/F5-TTS-main/data/TORGO/M01/Session2_3/wav_arrayMic/0259.wav|HARP
